2024-03-20 11:20:57.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "TrackFiles" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ArtistId" INTEGER NOT NULL, "AlbumId" INTEGER NOT NULL, "Quality" TEXT NOT NULL, "Size" INTEGER NOT NULL, "SceneName" TEXT, "DateAdded" DATETIME NOT NULL, "ReleaseGroup" TEXT, "MediaInfo" TEXT, "RelativePath" TEXT, "Language" INTEGER NOT NULL DEFAULT 0)
2024-03-20 11:20:57.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0065037s
2024-03-20 11:20:57.4|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex TrackFiles (ArtistId)
2024-03-20 11:20:57.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_TrackFiles_ArtistId" ON "TrackFiles" ("ArtistId" ASC)
2024-03-20 11:20:57.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0037776s
2024-03-20 11:20:57.4|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex TrackFiles (AlbumId)
2024-03-20 11:20:57.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_TrackFiles_AlbumId" ON "TrackFiles" ("AlbumId" ASC)
2024-03-20 11:20:57.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0059355s
2024-03-20 11:20:57.4|Info|FluentMigrator.Runner.MigrationRunner|CreateTable History
2024-03-20 11:20:57.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "History" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "SourceTitle" TEXT NOT NULL, "Date" DATETIME NOT NULL, "Quality" TEXT NOT NULL, "Data" TEXT NOT NULL, "EventType" INTEGER, "DownloadId" TEXT, "Language" INTEGER NOT NULL DEFAULT 0, "ArtistId" INTEGER NOT NULL DEFAULT 0, "AlbumId" INTEGER NOT NULL DEFAULT 0, "TrackId" INTEGER NOT NULL DEFAULT 0)
2024-03-20 11:20:57.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0083279s
2024-03-20 11:20:57.4|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex History (Date)
2024-03-20 11:20:57.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_History_Date" ON "History" ("Date" ASC)
2024-03-20 11:20:57.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0033423s
2024-03-20 11:20:57.4|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex History (EventType)
2024-03-20 11:20:57.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_History_EventType" ON "History" ("EventType" ASC)
2024-03-20 11:20:57.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0050617s
2024-03-20 11:20:57.4|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex History (DownloadId)
2024-03-20 11:20:57.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_History_DownloadId" ON "History" ("DownloadId" ASC)
2024-03-20 11:20:57.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0092548s
2024-03-20 11:20:57.4|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex History (AlbumId)
2024-03-20 11:20:57.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_History_AlbumId" ON "History" ("AlbumId" ASC)
2024-03-20 11:20:57.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0158161s
2024-03-20 11:20:57.5|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Notifications
2024-03-20 11:20:57.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Notifications" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "OnGrab" INTEGER NOT NULL, "OnDownload" INTEGER NOT NULL, "Settings" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "ConfigContract" TEXT, "OnUpgrade" INTEGER, "Tags" TEXT, "OnRename" INTEGER NOT NULL)
2024-03-20 11:20:57.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0196449s
2024-03-20 11:20:57.5|Info|FluentMigrator.Runner.MigrationRunner|CreateTable ScheduledTasks
2024-03-20 11:20:57.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "ScheduledTasks" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "TypeName" TEXT NOT NULL, "Interval" INTEGER NOT NULL, "LastExecution" DATETIME NOT NULL)
2024-03-20 11:20:57.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0095383s
2024-03-20 11:20:57.5|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex ScheduledTasks (TypeName)
2024-03-20 11:20:57.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_ScheduledTasks_TypeName" ON "ScheduledTasks" ("TypeName" ASC)
2024-03-20 11:20:57.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0035007s
2024-03-20 11:20:57.6|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Indexers
2024-03-20 11:20:57.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Indexers" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "EnableRss" INTEGER, "EnableSearch" INTEGER)
2024-03-20 11:20:57.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.2661351s
2024-03-20 11:20:57.8|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Indexers (Name)
